Attrition,pix1,Age,BusinessTravel,Department,pix2,DistanceFromHome,Education,EducationField,EmployeeNumber,pix3,EnvironmentSatisfaction,Gender,JobInvolvement,pix4,JobLevel,JobRole,JobSatisfaction,MaritalStatus,pix5,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,pix6,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,pix7,TrainingTimesLastYear,WorkLifeBalance,pix8,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1,0,31,2,0,0,2,3,0,1464,0,2,0,3,0,1,1,4,2,0,3722,6,1,13,0,3,3,1,7,0,2,1,0,2,2,2,2
1,0,21,1,1,0,12,3,0,494,0,3,1,4,0,1,5,2,1,0,2716,1,0,15,0,3,4,0,1,0,0,3,0,1,0,0,0
0,0,26,2,0,0,11,2,1,390,0,1,0,3,0,2,4,1,2,0,4741,1,1,13,0,3,3,1,5,0,3,3,0,5,3,3,3
1,0,33,1,0,0,14,3,1,325,0,3,0,3,0,1,1,4,2,0,2436,5,1,13,0,3,3,1,8,0,2,1,0,5,4,0,4
0,0,27,1,1,0,9,3,3,1965,0,4,0,3,0,2,2,4,1,0,4105,1,0,14,0,3,1,0,7,0,5,3,0,7,7,0,7
0,0,19,1,0,0,25,3,0,1269,0,2,1,4,0,1,3,4,1,0,2994,1,1,12,0,3,4,0,1,0,2,3,0,1,0,0,1
0,0,37,0,1,0,19,2,1,904,0,1,0,3,0,3,2,2,1,0,7642,1,1,13,0,3,4,0,10,0,2,3,0,10,0,0,9
0,0,40,0,0,0,8,1,1,1468,0,4,0,2,0,3,6,2,0,0,13757,2,0,11,0,3,3,1,16,0,5,3,0,9,8,4,8
1,0,22,1,0,0,8,1,1,1783,0,3,1,3,0,1,1,1,2,0,2398,1,1,17,0,3,3,0,1,0,6,3,0,1,0,0,0
0,0,46,1,0,0,15,2,0,1217,0,4,0,3,0,5,6,2,2,0,19081,5,0,11,0,3,1,1,25,0,2,3,0,4,2,0,3
0,0,51,1,1,0,21,4,3,120,0,3,0,3,0,2,2,4,1,0,5441,0,1,22,0,4,4,0,11,0,2,1,0,10,7,1,0
0,0,39,2,0,0,22,3,1,1043,0,4,1,3,0,3,0,1,1,0,10880,1,1,13,0,3,3,0,21,0,2,3,0,21,6,2,8
0,0,37,1,0,0,19,2,0,61,0,2,0,3,0,1,3,2,2,0,3022,4,0,21,0,4,1,0,8,0,1,3,0,1,0,0,0
0,0,40,1,0,0,2,4,0,2048,0,3,0,2,0,1,3,3,1,0,2809,2,0,14,0,3,4,0,8,0,2,3,0,2,2,2,2
0,0,27,1,0,0,14,3,0,1244,0,1,0,3,0,1,3,1,2,0,2235,1,1,14,0,3,4,2,9,0,3,2,0,9,7,6,8
1,0,33,1,0,0,2,2,0,328,0,1,1,3,0,1,1,1,2,0,2707,7,0,20,0,4,1,0,13,0,3,4,0,9,7,1,7
0,0,32,0,1,0,26,4,3,333,0,3,0,3,0,2,2,4,2,0,4465,0,0,18,0,3,1,0,4,0,2,3,0,3,2,2,2
0,0,37,0,1,0,9,4,1,626,0,1,0,3,0,3,2,2,0,0,8834,1,0,13,0,3,4,1,9,0,6,3,0,9,5,7,7
0,0,49,2,0,0,2,1,0,1941,0,2,0,3,0,5,6,4,2,0,19161,3,0,15,0,3,4,0,28,0,3,3,0,5,4,4,3
0,0,38,2,0,0,3,4,4,1060,0,3,0,3,0,1,3,3,2,0,2821,3,0,16,0,3,1,1,8,0,2,3,0,2,2,2,2
1,0,19,1,1,0,22,1,3,167,0,4,0,3,0,1,5,3,1,0,1675,1,1,19,0,3,4,0,0,0,2,2,0,0,0,0,0
0,0,37,1,0,0,3,3,4,1062,0,4,1,3,0,2,4,2,1,0,4107,3,0,15,0,3,1,0,8,0,3,2,0,4,3,0,1
0,0,26,1,0,0,4,2,0,1275,0,3,0,3,0,1,3,4,1,0,2875,1,1,20,0,4,2,0,8,0,2,2,0,8,5,2,2
0,0,31,0,0,0,1,4,1,308,0,3,0,1,0,2,0,3,2,0,4345,0,0,12,0,3,4,1,6,0,2,3,0,5,4,1,4
1,0,34,0,1,0,19,3,3,502,0,1,0,4,0,2,2,4,1,0,5304,8,1,13,0,3,2,0,9,0,3,2,0,5,2,0,4
1,0,29,2,0,0,24,2,0,1868,0,4,0,2,0,1,3,4,1,0,2439,1,1,24,0,4,2,0,1,0,3,2,0,1,0,1,0
0,0,43,1,0,0,14,2,0,843,0,2,0,3,0,4,6,1,2,0,17159,6,0,24,0,4,3,1,22,0,3,3,0,4,1,1,0
1,0,32,1,0,0,7,2,0,1309,0,4,0,3,0,2,1,3,2,0,4883,1,0,18,0,3,1,1,10,0,3,3,0,10,4,1,1
0,0,42,1,0,0,2,3,1,1542,0,3,0,2,0,1,1,2,2,0,4841,4,0,14,0,3,2,1,4,0,3,3,0,1,0,0,0
0,0,32,2,0,0,7,3,0,359,0,2,0,4,0,1,1,2,2,0,2794,1,0,20,0,4,3,0,5,0,3,1,0,5,1,0,3
0,0,29,1,0,0,1,3,0,1264,0,4,1,2,0,4,6,4,0,0,16124,3,0,14,0,3,2,2,9,0,2,2,0,7,7,1,7
0,0,27,1,0,0,4,2,0,1259,0,1,0,3,0,1,3,3,0,0,2517,1,0,11,0,3,2,3,5,0,2,3,0,5,3,0,3
1,0,20,1,0,0,10,1,1,701,0,4,0,3,0,1,3,3,1,0,1009,1,1,11,0,3,4,0,1,0,5,3,0,1,0,1,1
1,0,26,2,2,0,17,4,0,608,0,2,1,3,0,1,2,3,0,0,2741,0,1,11,0,3,2,1,8,0,2,2,0,7,7,1,0
0,0,34,1,0,0,2,4,1,1755,0,4,0,4,0,1,3,4,2,0,2932,0,1,14,0,3,1,3,6,0,3,3,0,5,0,1,2
0,0,27,1,0,0,6,4,1,655,0,1,1,2,0,1,3,3,0,0,2187,0,0,12,0,3,3,2,6,0,5,2,0,5,3,0,3
0,0,52,1,0,0,7,4,0,1118,0,2,0,3,0,3,4,2,1,0,10445,7,0,19,0,3,4,0,18,0,4,3,0,8,6,4,0
0,0,33,1,1,0,1,3,1,855,0,1,0,4,0,2,2,1,0,0,4037,1,0,22,0,4,1,1,9,0,5,3,0,9,8,0,8
0,0,24,1,0,0,17,1,1,1009,0,4,1,2,0,2,0,3,0,0,4377,1,0,15,0,3,2,2,5,0,6,3,0,4,2,3,2
0,0,50,2,0,0,2,3,1,1215,0,4,1,3,0,4,7,1,2,0,17856,2,0,22,0,4,3,1,32,0,3,3,0,2,2,2,2
0,0,38,1,1,0,10,4,3,1119,0,3,0,2,0,3,2,3,0,0,8740,0,1,14,0,3,2,2,9,0,2,3,0,8,7,2,7
0,0,37,1,0,0,1,2,1,340,0,3,1,2,0,1,3,1,2,0,3920,2,0,14,0,3,1,1,17,0,2,2,0,3,1,0,2
0,0,26,1,1,0,10,3,1,1836,0,3,0,3,0,2,2,4,1,0,4684,1,0,13,0,3,1,0,5,0,4,3,0,5,3,1,2
0,0,36,1,0,0,6,3,0,97,0,2,1,4,0,1,1,4,2,0,3038,3,0,12,0,3,2,0,5,0,3,3,0,1,0,0,0
0,0,24,1,0,0,1,2,0,1981,0,2,0,2,0,2,4,3,1,0,4617,1,0,12,0,3,2,0,4,0,2,2,0,4,3,1,2
1,0,31,1,1,0,20,3,0,175,0,2,1,1,0,2,2,3,2,0,4559,3,1,11,0,3,3,1,4,0,2,3,0,2,2,2,2
0,0,41,1,1,0,9,1,0,176,0,3,0,3,0,3,2,3,0,0,8189,3,1,13,0,3,3,1,12,0,2,3,0,9,7,0,7
0,0,18,0,0,0,1,3,0,1368,0,4,1,3,0,1,1,4,1,0,1611,1,0,15,0,3,3,0,0,0,5,4,0,0,0,0,0
0,0,25,1,1,0,4,1,3,885,0,3,0,2,0,2,2,1,2,0,4256,1,0,12,0,3,1,0,5,0,1,4,0,5,2,0,3
1,0,31,1,0,0,8,3,0,1433,0,1,1,2,0,1,3,2,1,0,1261,1,0,12,0,3,3,0,1,0,3,4,0,1,0,0,0
0,0,38,0,1,0,2,2,0,361,0,4,0,2,0,2,2,4,2,0,5249,3,0,18,0,3,4,1,13,0,0,3,0,8,7,7,5
0,0,28,1,0,0,3,3,1,1121,0,4,1,3,0,3,0,2,0,0,7655,0,0,17,0,3,2,3,10,0,3,2,0,9,7,1,7
0,0,20,1,0,0,3,3,0,1198,0,1,0,2,0,1,1,3,1,0,3033,1,0,12,0,3,1,0,2,0,2,2,0,2,2,1,2
0,0,45,2,0,0,7,4,0,341,0,1,0,4,0,2,0,3,2,0,6434,4,0,17,0,3,4,1,9,0,1,3,0,3,2,0,2
0,0,41,1,0,0,5,3,0,1814,0,2,0,4,0,2,4,2,1,0,6870,3,0,12,0,3,1,0,11,0,3,1,0,3,2,1,2
0,0,27,1,0,0,2,4,0,54,0,4,1,3,0,1,1,1,0,0,2341,1,0,13,0,3,4,1,1,0,6,3,0,1,0,0,0
0,0,33,1,0,0,2,3,1,39,0,3,0,3,0,1,1,4,1,0,2496,4,0,11,0,3,4,0,7,0,3,3,0,1,1,0,0
0,0,21,1,0,0,5,1,1,1623,0,3,0,3,0,1,3,4,1,0,3117,1,0,18,0,3,3,0,3,0,2,3,0,2,2,2,2
0,0,56,1,0,0,23,3,0,1373,0,4,0,3,0,4,0,2,2,0,13402,4,1,12,0,3,1,1,33,0,0,3,0,19,16,15,9
0,0,40,1,0,0,2,1,1,763,0,4,1,2,0,1,3,4,1,0,2342,0,1,20,0,4,4,0,5,0,2,2,0,4,2,2,3
0,0,31,1,0,0,9,4,0,493,0,3,0,2,0,1,3,2,1,0,2657,0,1,16,0,3,4,0,3,0,5,3,0,2,2,2,2
0,0,30,1,1,0,27,5,3,747,0,3,0,3,0,2,2,4,0,0,5304,7,0,23,0,4,4,1,10,0,2,2,0,8,7,7,7
0,0,33,1,0,0,25,3,0,1545,0,4,0,2,0,2,0,2,1,0,4320,1,0,13,0,3,4,0,5,0,2,3,0,5,3,0,2
0,0,27,1,1,0,23,1,1,1864,0,2,1,2,0,2,5,3,2,0,3540,1,0,21,0,4,4,1,9,0,5,3,0,9,8,5,8
0,0,40,1,2,0,6,2,1,1550,0,3,0,3,0,4,7,4,1,0,16437,1,1,21,0,4,4,0,21,0,2,3,0,21,7,7,7
0,0,41,1,2,0,10,4,2,731,0,2,0,2,0,5,7,4,0,0,19141,3,0,15,0,3,2,3,23,0,2,2,0,21,6,12,6
0,0,58,0,1,0,2,3,1,1824,0,2,0,3,0,4,7,2,0,0,16291,4,0,22,0,4,4,1,37,0,0,2,0,16,9,14,14
0,0,37,1,0,0,25,2,1,1161,0,3,1,2,0,2,4,4,0,0,5731,7,0,13,0,3,3,2,9,0,2,3,0,6,2,1,3
0,0,40,1,1,0,4,4,3,215,0,3,0,2,0,3,2,4,2,0,10855,7,0,11,0,3,1,1,15,0,2,2,0,12,11,2,11
0,0,30,1,0,0,1,2,1,1989,0,4,0,3,0,1,1,2,2,0,3748,1,0,13,0,3,3,0,12,0,6,2,0,12,8,1,7
0,0,46,2,1,0,5,4,3,62,0,1,0,3,0,2,2,4,1,0,5772,4,1,21,0,4,3,0,14,0,4,3,0,9,6,0,8
0,0,40,1,1,0,2,2,3,1986,0,2,1,3,0,2,2,2,2,0,5677,3,0,14,0,3,3,1,15,0,4,3,0,11,8,5,10
0,0,29,2,0,0,20,1,1,1852,0,4,0,3,0,1,1,4,2,0,3812,1,0,13,0,3,2,0,11,0,3,4,0,11,8,3,10
0,0,39,2,0,0,7,2,1,444,0,3,0,2,0,5,7,4,2,0,19272,1,0,15,0,3,1,1,21,0,2,3,0,21,9,13,3
0,0,43,2,0,0,27,3,0,1126,0,3,1,3,0,3,0,1,2,0,10820,8,0,11,0,3,3,1,18,0,1,3,0,8,7,0,1
0,0,22,1,0,0,15,3,1,144,0,2,1,3,0,1,1,4,1,0,2871,1,0,15,0,3,3,0,1,0,5,3,0,0,0,0,0
1,0,46,1,1,0,9,2,1,118,0,3,0,2,0,3,2,4,1,0,9619,1,0,16,0,3,4,0,9,0,3,3,0,9,8,4,7
0,0,44,1,1,0,28,3,1,1039,0,4,1,4,0,4,2,4,2,0,13320,3,1,18,0,3,3,1,23,0,2,3,0,12,11,11,11
0,0,45,1,2,0,24,4,1,1049,0,2,0,3,0,1,2,2,1,0,2177,1,0,16,0,3,1,0,6,0,3,3,0,6,3,0,4
1,0,28,1,0,0,2,4,1,440,0,1,0,1,0,1,3,4,2,0,3464,5,1,13,0,3,4,0,5,0,4,2,0,3,2,2,2
0,0,30,2,0,0,3,3,1,680,0,3,1,3,0,1,3,3,0,0,2083,1,0,20,0,4,3,1,1,0,2,3,0,1,0,0,0
0,0,55,1,0,0,14,4,1,254,0,3,0,4,0,5,6,2,1,0,18722,8,0,11,0,3,4,0,36,0,3,3,0,24,15,2,15
0,0,34,1,1,0,1,3,3,1950,0,1,0,3,0,3,2,4,1,0,9888,1,0,21,0,4,1,0,14,0,3,2,0,14,8,2,1
0,0,34,1,0,0,2,4,1,804,0,3,1,2,0,1,3,1,1,0,4381,1,0,11,0,3,3,0,6,0,3,3,0,6,5,1,3
0,0,50,1,1,0,9,3,3,1591,0,3,0,3,0,5,7,3,2,0,19331,4,1,16,0,3,3,1,27,0,2,3,0,1,0,0,0
0,0,50,1,0,0,24,3,0,1005,0,4,0,3,0,4,0,3,2,0,13973,3,1,18,0,3,4,1,22,0,2,3,0,12,11,1,5
0,0,35,1,2,0,8,4,2,1164,0,3,0,3,0,1,2,3,1,0,4323,1,0,17,0,3,2,0,6,0,2,1,0,5,4,1,4
0,0,48,1,1,0,2,5,3,595,0,2,1,3,0,2,2,4,2,0,4051,2,0,14,0,3,1,1,14,0,2,3,0,9,7,6,7
0,0,40,1,0,0,12,3,0,1829,0,2,1,3,0,2,4,1,0,0,4448,2,0,12,0,3,2,1,15,0,3,3,0,7,4,7,7
0,0,26,1,0,0,1,2,1,1083,0,1,0,2,0,1,1,1,2,0,3955,1,0,16,0,3,1,2,6,0,2,3,0,5,3,1,3
1,0,22,2,0,0,4,1,2,593,0,3,0,2,0,1,1,3,1,0,3894,5,0,16,0,3,3,0,4,0,3,3,0,2,2,1,2
0,0,36,1,0,0,5,4,0,51,0,2,1,2,0,1,3,1,2,0,3419,9,1,14,0,3,4,1,6,0,3,4,0,1,1,0,0
0,0,32,1,0,0,9,4,0,679,0,1,1,3,0,2,3,4,2,0,6322,1,1,12,0,3,4,1,6,0,2,2,0,6,4,0,5
0,0,40,1,0,0,1,3,0,1822,0,3,1,3,0,2,4,4,0,0,6513,4,0,17,0,3,4,1,12,0,3,3,0,5,3,0,3
0,0,29,1,0,0,29,1,0,1859,0,4,0,1,0,2,4,3,0,0,6384,8,0,17,0,3,4,2,11,0,3,3,0,7,0,1,6
0,0,54,1,0,0,1,3,1,1422,0,4,1,3,0,4,6,4,1,0,17328,6,0,19,0,3,4,0,29,0,3,2,0,20,7,12,7
0,0,25,1,0,0,2,1,1,854,0,1,0,4,0,1,3,1,1,0,3424,7,0,13,0,3,3,0,6,0,3,2,0,4,3,0,1
0,0,37,1,0,0,10,4,0,518,0,3,0,3,0,2,0,2,1,0,4197,2,1,12,0,3,4,0,18,0,2,2,0,1,0,0,1
0,0,30,1,0,0,2,3,0,548,0,3,1,1,0,2,0,4,1,0,6091,2,0,20,0,4,3,0,11,0,2,3,0,5,4,0,2
0,0,35,1,1,0,3,4,0,984,0,4,0,3,0,3,2,4,0,0,7823,6,0,13,0,3,2,1,12,0,2,3,0,10,9,0,8
1,0,23,1,1,0,7,3,0,1702,0,3,0,3,0,1,5,4,0,0,2275,1,1,21,0,4,2,1,3,0,2,3,0,3,2,0,2
0,0,59,1,1,0,1,2,2,1048,0,2,0,3,0,3,7,4,2,0,11904,3,1,14,0,3,3,1,14,0,1,1,0,6,4,0,4
0,0,27,1,0,0,7,3,1,764,0,4,1,2,0,2,4,1,1,0,6811,8,0,19,0,3,1,0,9,0,2,1,0,7,6,0,7
0,0,37,1,1,0,10,4,0,1105,0,4,1,2,0,2,2,4,0,0,6694,2,1,14,0,3,3,3,8,0,5,3,0,1,0,0,0
1,0,29,1,1,0,23,1,0,1165,0,4,1,2,0,3,2,1,2,0,7336,1,0,13,0,3,1,1,11,0,3,1,0,11,8,3,10
0,0,29,2,1,0,2,2,0,388,0,2,0,3,0,2,2,4,1,0,4554,1,0,18,0,3,1,0,10,0,3,2,0,10,7,0,9
0,0,42,1,0,0,17,2,0,347,0,4,1,4,0,2,3,1,1,0,6545,3,1,13,0,3,3,0,10,0,1,3,0,3,2,0,2
1,0,24,1,1,0,3,2,0,720,0,1,1,3,0,2,2,3,1,0,4577,9,0,14,0,3,1,0,4,0,3,3,0,2,2,2,0
0,0,41,1,0,0,6,3,1,957,0,4,0,3,0,1,1,1,1,0,4721,2,1,13,0,3,3,0,20,0,3,3,0,18,13,2,17
0,0,50,1,0,0,1,2,1,997,0,4,0,3,0,4,6,4,0,0,17399,9,0,22,0,4,3,1,32,0,1,2,0,5,4,1,3
0,0,41,1,1,0,8,3,3,1909,0,3,1,3,0,2,2,2,2,0,4393,5,0,21,0,4,3,1,14,0,3,3,0,5,4,1,4
1,0,42,2,0,0,19,3,1,752,0,3,0,4,0,1,3,3,0,0,2759,6,1,12,0,3,4,0,7,0,2,3,0,2,2,2,2
1,0,23,2,1,0,9,3,3,2023,0,4,0,3,0,1,5,1,2,0,1790,1,0,19,0,3,1,1,1,0,3,2,0,1,0,1,0
0,0,50,1,1,0,8,4,3,738,0,4,0,3,0,1,5,2,2,0,3875,7,0,15,0,3,4,1,4,0,2,3,0,2,2,2,2
0,0,28,1,0,0,19,4,1,1216,0,4,0,2,0,1,1,1,2,0,3196,1,0,12,0,3,3,3,6,0,2,3,0,6,5,3,3
0,0,22,1,0,0,6,1,1,675,0,1,0,3,0,1,3,3,2,0,2773,0,0,20,0,4,4,0,3,0,3,3,0,2,2,2,2
0,0,41,1,0,0,6,3,1,466,0,4,0,2,0,2,0,2,1,0,6032,6,1,15,0,3,4,0,8,0,3,3,0,5,4,1,2
0,0,34,2,0,0,3,1,0,1103,0,1,0,3,0,2,4,4,1,0,7756,0,0,17,0,3,3,0,7,0,1,2,0,6,2,0,4
0,0,36,1,1,0,1,4,0,1585,0,2,1,3,0,2,2,3,1,0,6815,6,0,13,0,3,1,0,15,0,5,3,0,1,0,0,0
1,0,58,1,0,0,7,4,1,1360,0,3,1,2,0,3,0,1,2,0,10008,7,1,14,0,3,4,0,31,0,0,2,0,10,9,5,9
0,0,32,1,0,0,10,3,1,1516,0,3,0,3,0,3,7,4,1,0,11244,2,0,25,0,4,2,0,10,0,5,4,0,5,2,0,0
0,0,40,1,0,0,2,1,1,1375,0,2,1,4,0,2,4,3,0,0,6377,5,0,20,0,4,2,3,15,0,0,3,0,12,11,11,8
0,0,45,1,0,0,5,5,1,1611,0,3,1,1,0,2,1,1,1,0,5769,1,1,14,0,3,1,0,10,0,3,3,0,10,7,1,4
1,0,28,1,0,0,2,4,1,828,0,3,0,3,0,1,3,3,1,0,4382,6,0,17,0,3,4,0,5,0,3,2,0,2,2,2,1
0,0,29,1,1,0,5,3,1,1669,0,1,0,2,0,2,2,2,0,0,4187,1,1,13,0,3,2,1,10,0,3,2,0,10,0,0,9
1,0,31,2,0,0,29,2,1,355,0,3,0,2,0,1,1,2,1,0,3479,0,0,11,0,3,2,0,6,0,2,4,0,5,4,1,4
1,0,19,1,2,0,2,2,2,566,0,1,0,2,0,1,2,4,1,0,2564,1,0,12,0,3,3,0,1,0,3,4,0,1,0,0,0
0,0,45,1,0,0,7,3,0,86,0,2,0,3,0,3,3,1,0,0,9724,2,0,17,0,3,3,1,25,0,2,3,0,1,0,0,0
0,0,36,1,0,0,12,4,0,1614,0,3,1,3,0,2,0,3,2,0,4663,9,1,12,0,3,2,2,7,0,2,3,0,3,2,1,1
0,0,36,1,0,0,6,3,0,373,0,4,0,3,0,1,1,4,2,0,3210,0,0,11,0,3,3,1,16,0,4,3,0,15,13,10,11
0,0,36,2,0,0,18,1,1,286,0,2,1,3,0,1,1,4,1,0,2153,1,0,13,0,3,1,0,8,0,2,3,0,8,1,1,7
0,0,40,2,0,0,26,3,1,202,0,2,1,3,0,2,3,2,0,0,5605,1,0,11,0,3,1,1,20,0,2,3,0,20,7,2,13
0,0,51,1,0,0,3,3,1,258,0,4,1,3,0,4,4,2,1,0,13734,3,0,18,0,3,3,0,21,0,6,3,0,7,7,1,0
0,0,33,2,0,0,1,2,0,73,0,1,1,3,0,3,6,4,1,0,13458,1,1,12,0,3,3,0,15,0,1,3,0,15,14,8,12
1,0,33,1,1,0,9,4,3,1157,0,1,1,3,0,2,2,1,1,0,8224,0,1,17,0,3,1,0,6,0,3,3,0,5,2,0,3
1,0,35,1,0,0,2,3,0,1569,0,1,1,3,0,1,1,1,0,0,2074,1,1,12,0,3,4,1,1,0,2,3,0,1,0,0,0
0,0,30,2,0,0,23,3,0,159,0,1,0,1,0,1,3,3,0,0,2613,1,0,25,0,4,3,3,10,0,2,2,0,10,7,0,9
0,0,54,1,0,0,22,5,1,1665,0,2,1,3,0,4,7,3,2,0,17426,3,0,25,0,4,3,1,36,0,6,3,0,10,8,4,7
0,0,36,2,0,0,23,2,1,2061,0,3,0,4,0,2,1,4,2,0,2571,4,0,17,0,3,3,1,17,0,3,3,0,5,2,0,3
0,0,24,1,0,0,23,3,1,639,0,2,0,4,0,1,3,4,2,0,2725,1,1,11,0,3,2,2,6,0,3,3,0,6,5,1,4
0,0,37,0,0,0,2,2,0,139,0,3,0,2,0,2,4,4,0,0,5163,5,0,14,0,3,4,1,17,0,2,4,0,1,0,0,0
0,0,40,2,0,0,16,4,1,832,0,1,0,2,0,2,1,3,1,0,5094,6,0,14,0,3,4,0,10,0,6,3,0,1,0,0,0
0,0,42,0,0,0,23,2,0,1976,0,4,0,2,0,2,3,3,1,0,4332,1,0,12,0,3,4,0,20,0,2,3,0,20,9,3,7
0,0,30,1,0,0,24,1,0,11,0,4,0,3,0,1,1,3,0,0,2693,1,0,22,0,4,2,1,1,0,2,3,0,1,0,0,0
0,0,30,2,0,0,2,4,2,1745,0,4,1,2,0,1,3,1,1,0,4968,0,0,16,0,3,4,0,10,0,2,3,0,9,7,0,7
0,0,55,1,0,0,20,2,2,389,0,2,0,3,0,2,1,4,2,0,5415,3,1,19,0,3,4,1,12,0,4,3,0,10,7,0,8
0,0,59,1,2,0,6,2,1,321,0,2,0,3,0,1,2,3,2,0,2267,8,0,17,0,3,4,0,7,0,2,2,0,2,2,2,2
0,0,42,2,0,0,28,4,2,551,0,4,1,2,0,2,4,4,2,0,4523,0,0,11,0,3,4,3,7,0,4,4,0,6,5,0,4
0,0,32,1,1,0,10,3,3,722,0,4,0,3,0,2,2,4,1,0,5396,1,0,12,0,3,4,0,10,0,2,2,0,10,7,0,8
0,0,39,2,0,0,4,3,1,1633,0,1,1,3,0,2,0,3,1,0,5042,0,0,13,0,3,4,0,10,0,2,1,0,9,2,3,8
0,0,40,1,0,0,2,2,1,352,0,1,0,3,0,5,6,3,0,0,19436,0,0,19,0,3,4,1,22,0,5,3,0,21,7,3,9
0,0,40,2,0,0,1,4,0,119,0,3,0,2,0,4,4,2,2,0,13503,1,0,22,0,4,4,1,22,0,3,2,0,22,3,11,11
0,0,32,0,0,0,1,3,0,882,0,4,0,3,0,1,1,4,0,0,2314,0,0,12,0,3,2,1,4,0,2,3,0,3,0,0,2
0,0,46,1,0,0,13,4,0,1727,0,3,0,3,0,2,4,2,1,0,5562,6,0,14,0,3,4,0,19,0,3,3,0,10,7,0,9
0,0,35,2,0,0,2,3,1,269,0,2,1,3,0,2,1,2,1,0,4425,5,0,11,0,3,4,0,10,0,5,3,0,6,2,1,2
1,0,35,2,1,0,12,4,4,1667,0,4,0,3,0,2,2,4,1,0,4581,3,1,24,0,4,1,0,13,0,2,4,0,11,9,6,7
0,0,33,1,0,0,1,4,4,939,0,3,0,2,0,1,3,1,1,0,2799,3,1,11,0,3,2,0,6,0,1,3,0,3,2,0,2
0,0,54,1,0,0,3,3,0,1250,0,4,0,3,0,4,6,4,2,0,17779,3,0,14,0,3,1,0,36,0,2,3,0,10,9,0,9
0,0,29,2,0,0,1,4,0,710,0,2,0,1,0,1,3,4,0,0,2720,1,0,18,0,3,4,1,10,0,5,3,0,10,7,2,8
0,0,40,1,0,0,19,2,1,281,0,3,0,3,0,2,1,4,2,0,2741,8,1,15,0,3,3,1,15,0,2,4,0,7,2,3,7
0,0,33,2,0,0,5,4,0,428,0,4,1,3,0,3,7,2,2,0,11878,6,0,11,0,3,2,2,12,0,2,3,0,10,6,8,8
0,0,41,2,0,0,10,3,0,199,0,4,0,2,0,4,7,1,0,0,17181,4,0,13,0,3,2,1,21,0,2,2,0,7,6,7,7
0,0,44,2,2,0,1,5,2,1642,0,1,0,3,0,2,2,4,2,0,5743,4,1,11,0,3,3,0,14,0,3,3,0,10,7,0,2
0,0,60,1,0,0,7,3,0,549,0,1,1,3,0,5,7,1,2,0,19566,5,0,11,0,3,4,0,33,0,5,1,0,29,8,11,10
0,0,43,2,0,0,10,4,0,430,0,3,1,3,0,1,1,4,1,0,2455,0,0,19,0,3,1,0,9,0,5,3,0,8,7,1,7
0,0,32,2,0,0,2,2,0,1235,0,4,1,3,0,2,3,3,1,0,4998,4,1,14,0,3,4,0,10,0,2,3,0,8,7,0,7
0,0,43,1,0,0,27,3,2,1599,0,4,0,4,0,1,1,2,0,0,4876,5,0,12,0,3,3,1,8,0,0,3,0,6,4,0,2
1,0,28,1,1,0,13,2,3,1933,0,4,1,3,0,2,2,3,1,0,9854,3,1,11,0,3,4,0,6,0,0,3,0,2,0,2,2
0,0,27,1,0,0,2,4,0,1027,0,1,1,3,0,2,0,4,2,0,4227,0,0,18,0,3,2,1,4,0,2,3,0,3,2,2,2
0,0,34,1,1,0,2,3,4,786,0,4,0,3,0,2,2,4,1,0,6274,1,0,22,0,4,3,0,6,0,5,3,0,6,5,1,4
1,0,49,1,1,0,11,3,3,840,0,3,1,3,0,3,2,4,2,0,7654,1,0,18,0,3,1,2,9,0,3,4,0,9,8,7,7
0,0,50,1,0,0,7,2,1,80,0,2,1,2,0,5,6,3,0,0,18740,5,1,12,0,3,4,1,29,0,2,2,0,27,3,13,8
0,0,35,1,0,0,23,4,1,1826,0,2,0,1,0,1,1,3,2,0,2705,0,0,16,0,3,2,1,6,0,2,4,0,5,4,0,3
0,0,49,1,0,0,18,4,0,638,0,4,0,2,0,5,6,3,0,0,19502,1,1,17,0,3,3,1,31,0,5,3,0,31,9,0,9
0,0,31,1,1,0,6,4,1,653,0,1,0,4,0,2,2,4,0,0,5460,4,0,22,0,4,4,2,13,0,4,4,0,7,7,5,7
0,0,40,1,0,0,2,2,0,1802,0,3,1,3,0,1,1,1,2,0,3377,4,0,17,0,3,4,1,7,0,5,2,0,4,3,0,2
0,0,24,1,0,0,18,1,0,150,0,2,0,3,0,1,1,3,2,0,2774,0,0,12,0,3,3,1,6,0,2,3,0,5,3,1,2
0,0,32,1,0,0,2,3,2,2038,0,4,0,3,0,1,3,1,1,0,2439,1,0,14,0,3,4,0,4,0,4,3,0,4,2,1,2
0,0,33,1,1,0,8,4,0,1560,0,1,0,3,0,2,2,1,2,0,6392,2,0,13,0,3,4,1,8,0,6,1,0,2,2,2,2
0,0,60,1,1,0,7,4,3,1233,0,2,0,4,0,2,2,4,0,0,5220,0,1,18,0,3,2,1,12,0,3,3,0,11,7,1,9
0,0,37,0,0,0,25,5,1,529,0,2,1,3,0,2,3,3,2,0,4449,3,1,15,0,3,1,2,15,0,2,3,0,13,11,10,7
